"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000220102016,000220102016,2,300,,,,
000220102017,000220102017,2,300,,,,
000140602002,000140602002,2,300,,,,
000140701042,000140701042,2,300,,,,
000140701044,000140701044,2,300,,,,
000140701045,000140701045,2,300,,,,
000180302003,000180302003,2,300,,,,
000220102013,000220102013,2,300,,,,
000200601012,000200601012,2,300,,,,
000200503013,000200503013,2,300,,,,
000160904007,000160904007,2,300,,,,
000190603002,000190603002,2,300,,,,
000221301026,000221301026,2,300,,,,
000500000095,000500000095,2,300,,,,
000500000096,000500000096,2,300,,,,
000170402007,000170402007,2,300,,,,
000170803003,000170803003,2,300,,,,
000150502006,000150502006,2,300,,,,
000150502007,000150502007,2,300,,,,
000201101003,000201101003,2,300,,,,
000150501005,000150501005,2,300,,,,
000200508012,000200508012,2,300,,,,
000200101021,000200101021,2,300,,,,
000190903015,000190903015,2,300,,,,
000200304014,000200304014,2,300,,,,
000220203013,000220203013,2,300,,,,
000160301011,000160301011,2,300,,,,
000161003003,000161003003,2,300,,,,
000180803005,000180803005,2,300,,,,
000140702005,000140702005,2,300,,,,
000150512006,000150512006,2,300,,,,
000150512006,000150512006,1,,"2073","3237",,
000150512006,000150512006,1,,"2073","3428",,
000150512006,000150512006,1,,"3171","3428",,
000150512006,000150512006,1,,"3237","2073",,
000150512006,000150512006,1,,"3428","2073",,
000150512006,000150512006,1,,"3428","3171",,
000150512006,000150512006,1,,"3473","3478",,
000150512006,000150512006,1,,"3478","3473",,
000140504004,000140504004,2,300,,,,
000210402003,000210402003,2,300,,,,
000150506006,000150506006,2,300,,,,
000130208002,000130208002,2,300,,,,
000110606007,000110606007,2,300,,,,
000200901033,000200901033,2,300,,,,
000200303009,000200303009,2,300,,,,
000160701004,000160701004,2,300,,,,
000180802006,000180802006,2,300,,,,
000180401010,000180401010,2,300,,,,
000130105002,000130105002,2,300,,,,
000400000112,000400000112,2,300,,,,
000400000113,000400000113,2,300,,,,
000500000106,000500000106,2,300,,,,
000221301027,000221301027,2,300,,,,
000220402125,000220402125,2,300,,,,
000220402126,000220402126,2,300,,,,
000200302004,000200302004,2,300,,,,
000140702007,000140702007,2,300,,,,
000140702008,000140702008,2,300,,,,
000400000115,000400000115,2,300,,,,
000400000116,000400000116,2,300,,,,
000180104003,000180104003,2,300,,,,
000180106008,000180106008,2,300,,,,
000180105004,000180105004,2,300,,,,
000180105005,000180105005,2,300,,,,
000120604002,000120604002,2,300,,,,
000120606003,000120606003,2,300,,,,
000110706012,000110706012,2,300,,,,
000180401011,000180401011,2,300,,,,
000140802003,000140802003,2,300,,,,
000200405045,000200405045,2,300,,,,
000190901008,000190901008,2,300,,,,
000190901009,000190901009,2,300,,,,
000141203005,000141203005,2,300,,,,
000200416002,000200416002,2,300,,,,
000200403022,000200403022,2,300,,,,
000110707013,000110707013,2,300,,,,
000110403004,000110403004,2,300,,,,
000110116002,000110116002,2,300,,,,
000200420015,000200420015,2,300,,,,
000220701017,000220701017,2,300,,,,
000220701018,000220701018,2,300,,,,
000110707014,000110707014,2,300,,,,
000110605008,000110605008,2,300,,,,
000110109005,000110109005,2,300,,,,
000180507008,000180507008,2,300,,,,
000180511008,000180511008,2,300,,,,
000160405002,000160405002,2,300,,,,
000220701019,000220701019,2,300,,,,
000200504010,000200504010,2,300,,,,
000190602009,000190602009,2,300,,,,
000190602010,000190602010,2,300,,,,
000150203007,000150203007,2,300,,,,
000200412021,000200412021,2,300,,,,
000151010006,000151010006,2,300,,,,
000180511009,000180511009,2,300,,,,
000121003003,000121003003,2,300,,,,
000130104004,000130104004,2,300,,,,
000220204008,000220204008,2,300,,,,
000160904009,000160904009,2,300,,,,
000200417039,000200417039,2,300,,,,
000200415002,000200415002,2,300,,,,
000200409014,000200409014,2,300,,,,
000140401012,000140401012,2,300,,,,
000200304015,000200304015,2,300,,,,
000200417019,000200417019,2,300,,,,
000200405046,000200405046,2,300,,,,
000190304003,000190304003,2,300,,,,
000190303009,000190303009,2,300,,,,
000200901034,000200901034,2,300,,,,
000200901035,000200901035,2,300,,,,
000200101022,000200101022,2,300,,,,
000200801011,000200801011,2,300,,,,
000200417040,000200417040,2,300,,,,
000500000112,000500000112,2,300,,,,
000220502006,000220502006,2,300,,,,
000221301028,000221301028,2,300,,,,
000220201066,000220201066,2,300,,,,
000220301061,000220301061,2,300,,,,
000220301062,000220301062,2,300,,,,
000220301063,000220301063,2,300,,,,
000220301064,000220301064,2,300,,,,
000220301066,000220301066,2,300,,,,
000220301069,000220301069,2,300,,,,
000220301070,000220301070,2,300,,,,
000220301072,000220301072,2,300,,,,
000220301073,000220301073,2,300,,,,
000220301074,000220301074,2,300,,,,
000220301078,000220301078,2,300,,,,
000221302009,000221302009,2,300,,,,
000220803030,000220803030,2,300,,,,
000220803031,000220803031,2,300,,,,
000220903026,000220903026,2,300,,,,
000221304015,000221304015,2,300,,,,
000221304016,000221304016,2,300,,,,
000221304017,000221304017,2,300,,,,
000300000086,000300000086,2,300,,,,
000400000117,000400000117,2,300,,,,
000300000069,000300000069,2,300,,,,
000500000114,000500000114,2,300,,,,
000300000070,000300000070,2,300,,,,
000300000071,000300000071,2,300,,,,
000300000072,000300000072,2,300,,,,
000300000073,000300000073,2,300,,,,
000300000074,000300000074,2,300,,,,
000500000115,000500000115,2,300,,,,
000220301091,000220301091,2,300,,,,
000220301092,000220301092,2,300,,,,
000220301093,000220301093,2,300,,,,
000220701020,000220701020,2,300,,,,
000200415017,000200415017,2,300,,,,
000170607004,000170607004,2,300,,,,
000180512002,000180512002,2,300,,,,
000190305001,000190305001,2,300,,,,
000190300503,000190300503,2,300,,,,
000190303007,000190303007,2,300,,,,
000190303010,000190303010,2,300,,,,
000110101013,000110101013,2,300,,,,
000200403023,000200403023,2,300,,,,
000200414010,000200414010,2,300,,,,
000200412022,000200412022,2,300,,,,
000200412023,000200412023,2,300,,,,
000210701024,000210701024,2,300,,,,
000150805002,000150805002,2,300,,,,
000170201005,000170201005,2,300,,,,
000170201005,000170201005,1,,"3351","3560",,
000170201005,000170201005,1,,"3560","3351",,
000220903029,000220903029,2,300,,,,
000180511010,000180511010,2,300,,,,
000220402036,000220402036,2,300,,,,
000190901010,000190901010,2,300,,,,
000110101014,000110101014,2,300,,,,
000110409007,000110409007,2,300,,,,
000140801005,000140801005,2,300,,,,
000180802007,000180802007,2,300,,,,
000180802007,000180802007,1,,"3277","3276",,
000180802007,000180802007,1,,"3356","3276",,
000170202004,000170202004,2,300,,,,
000150508003,000150508003,2,300,,,,
000210609003,000210609003,2,300,,,,
000120406007,000120406007,2,300,,,,
000400000123,000400000123,2,300,,,,
000400000023,000400000023,2,300,,,,
000400000048,000400000048,2,300,,,,
000400000069,000400000069,2,300,,,,
000400000090,000400000090,2,300,,,,
000400000136,000400000136,2,300,,,,
000400000137,000400000137,2,300,,,,
000400000138,000400000138,2,300,,,,
000400000139,000400000139,2,300,,,,
000220801010,000220801010,2,300,,,,
000220801011,000220801011,2,300,,,,
000180508007,000180508007,2,300,,,,
000110403005,000110403005,2,300,,,,
000220301021,000220301021,2,300,,,,
000220301084,000220301084,2,300,,,,
000110403006,000110403006,2,300,,,,
000110402004,000110402004,2,300,,,,
000220301087,000220301087,2,300,,,,
000220301088,000220301088,2,300,,,,
000130105003,000130105003,2,300,,,,
000200101009,000200101009,2,300,,,,
000170607005,000170607005,2,300,,,,
000190903016,000190903016,2,300,,,,
000190602011,000190602011,2,300,,,,
000400000128,000400000128,2,300,,,,
000220301089,000220301089,2,300,,,,
000200503011,000200503011,2,300,,,,
000200503012,000200503012,2,300,,,,
000160807004,000160807004,2,300,,,,
000160703011,000160703011,2,300,,,,
000180703008,000180703008,2,300,,,,
000180201005,000180201005,2,300,,,,
000160601009,000160601009,2,300,,,,
000160201007,000160201007,2,300,,,,
000110103004,000110103004,2,300,,,,
000200601014,000200601014,2,300,,,,
000300000087,000300000087,2,300,,,,
000300000088,000300000088,2,300,,,,
000300000089,000300000089,2,300,,,,
000300000090,000300000090,2,300,,,,
000300000091,000300000091,2,300,,,,
000400000129,000400000129,2,300,,,,
000400000130,000400000130,2,300,,,,
000400000131,000400000131,2,300,,,,
000400000132,000400000132,2,300,,,,
000400000134,000400000134,2,300,,,,
000400000135,000400000135,2,300,,,,
000221303010,000221303010,2,300,,,,
000220201067,000220201067,2,300,,,,
000200701006,000200701006,2,300,,,,
000160302013,000160302013,2,300,,,,
000160301014,000160301014,2,300,,,,
000160301015,000160301015,2,300,,,,
000160301016,000160301016,2,300,,,,
000160301017,000160301017,2,300,,,,
000160301018,000160301018,2,300,,,,
000141301008,000141301008,2,300,,,,
000141301009,000141301009,2,300,,,,
000140602003,000140602003,2,300,,,,
000140603005,000140603005,2,300,,,,
000140603006,000140603006,2,300,,,,
000110815002,000110815002,2,300,,,,
000190506003,000190506003,2,300,,,,
000140701034,000140701034,2,300,,,,
000160907006,000160907006,2,300,,,,
000190802004,000190802004,2,300,,,,
000300000097,000300000097,2,300,,,,
000220102032,000220102032,2,300,,,,
000220102033,000220102033,2,300,,,,
000300000098,000300000098,2,300,,,,
000300000099,000300000099,2,300,,,,
000140401011,000140401011,2,300,,,,
000150511006,000150511006,2,300,,,,
000400000140,000400000140,2,300,,,,
000150803003,000150803003,2,300,,,,
000170801003,000170801003,2,300,,,,
000220301095,000220301095,2,300,,,,
000500000118,000500000118,2,300,,,,
000400000124,000400000124,2,300,,,,
000200201008,000200201008,2,300,,,,
000110101015,000110101015,2,300,,,,
000170101007,000170101007,2,300,,,,
000170101008,000170101008,2,300,,,,
000200419036,000200419036,2,300,,,,
000200417045,000200417045,1,,,,,
000200417046,000200417046,1,,,,,
000200417047,000200417047,2,300,,,,
000200417049,000200417049,2,300,,,,
000200417050,000200417050,2,450,,,,
000500000138,000500000138,2,300,,,,
000500000139,000500000139,2,300,,,,
000500000140,000500000140,2,300,,,,
000140307005,000140307005,2,300,,,,
000140301004,000140301004,2,300,,,,
000140309003,000140309003,2,300,,,,
000140401013,000140401013,2,300,,,,
000140401014,000140401014,2,300,,,,
000110807006,000110807006,2,300,,,,
000110821003,000110821003,2,300,,,,
000160501006,000160501006,2,300,,,,
000160501006,000160501006,1,,"3193","3350",,
000160501006,000160501006,1,,"3350","3193",,
000200304009,000200304009,2,300,,,,
000200417051,000200417051,2,300,,,,
000200423007,000200423007,2,300,,,,
000200412024,000200412024,2,300,,,,
000200417052,000200417052,2,300,,,,
000200417012,000200417012,2,300,,,,
000221401010,000221401010,2,300,,,,
000221401012,000221401012,2,300,,,,
000220602009,000220602009,2,300,,,,
000220602010,000220602010,2,300,,,,
000500000148,000500000148,2,300,,,,
000300000107,000300000107,2,300,,,,
000300000108,000300000108,2,300,,,,
000300000111,000300000111,2,300,,,,
000300000110,000300000110,2,300,,,,
000110102011,000110102011,2,300,,,,
000220203028,000220203028,2,300,,,,
000220201005,000220201005,2,300,,,,
000300000109,000300000109,2,300,,,,
000400000145,000400000145,2,300,,,,
000400000146,000400000146,2,300,,,,
000400000147,000400000147,2,300,,,,
000400000148,000400000148,2,300,,,,
000400000149,000400000149,2,300,,,,
000220402045,000220402045,2,300,,,,
000191101002,000191101002,2,300,,,,
000150305002,000150305002,2,300,,,,
000150501006,000150501006,2,300,,,,
000150501007,000150501007,2,300,,,,
000150515006,000150515006,2,300,,,,
000150506008,000150506008,2,300,,,,
000200417053,000200417053,2,300,,,,
000200412025,000200412025,2,300,,,,
000180804005,000180804005,2,300,,,,
000190501002,000190501002,2,300,,,,
000140401016,000140401016,2,300,,,,
000200508014,000200508014,2,300,,,,
000180304003,000180304003,2,300,,,,
000190502006,000190502006,2,300,,,,
000190502007,000190502007,2,300,,,,
000190704002,000190704002,2,300,,,,
000150701004,000150701004,2,300,,,,
000150105003,000150105003,2,300,,,,
000220201068,000220201068,2,300,,,,
000220402129,000220402129,2,300,,,,
000220204010,000220204010,2,300,,,,
000200414011,000200414011,2,300,,,,
000220402137,000220402137,2,300,,,,
000221401013,000221401013,2,300,,,,
000220402061,000220402061,2,300,,,,
000220402062,000220402062,2,300,,,,
000170501016,000170501016,2,300,,,,
000170501016,000170501016,1,,"3292","3521",,
000170501016,000170501016,1,,"3351","3530",,
000170501016,000170501016,1,,"3521","3292",,
000170501016,000170501016,1,,"3523","3523",,
000170501016,000170501016,1,,"3523","3530",,
000170501016,000170501016,1,,"3530","3351",,
000170501016,000170501016,1,,"3530","3523",,
000170501016,000170501016,1,,"3530","3530",,
000170609002,000170609002,2,300,,,,
000170611006,000170611006,2,300,,,,
000170611007,000170611007,2,300,,,,
000170605003,000170605003,2,300,,,,
000200803012,000200803012,2,300,,,,
000140203010,000140203010,2,300,,,,
000170607006,000170607006,2,300,,,,
000200419037,000200419037,2,300,,,,
000220301082,000220301082,2,300,,,,
000200405049,000200405049,2,300,,,,
000200406024,000200406024,2,300,,,,
000160904010,000160904010,2,300,,,,
000200304012,000200304012,2,300,,,,
000200405051,000200405051,1,,,,,
000221301017,000221301017,2,300,,,,
000110706015,000110706015,2,300,,,,
000400000065,000400000065,2,300,,,,
000400000150,000400000150,2,300,,,,
000170501018,000170501018,2,300,,,,
000200412026,000200412026,2,300,,,,
000140204004,000140204004,2,300,,,,
000200412028,000200412028,2,300,,,,
000110104004,000110104004,2,300,,,,
000200601015,000200601015,2,300,,,,
000191104009,000191104009,2,300,,,,
000110609001,000110609001,2,300,,,,
000140401017,000140401017,2,300,,,,
000110101016,000110101016,2,300,,,,
000200417058,000200417058,1,,,,,
000500000155,000500000155,2,300,,,,
000210503012,000210503012,2,300,,,,
000110106001,000110106001,2,300,,,,
000201001004,000201001004,2,300,,,,
000200420016,000200420016,2,300,,,,
000161001007,000161001007,2,300,,,,
000120405002,000120405002,2,300,,,,
000160904011,000160904011,2,300,,,,
000500000159,000500000159,2,300,,,,
000500000160,000500000160,2,300,,,,
000500000161,000500000161,2,300,,,,
000500000162,000500000162,2,300,,,,
000400000160,000400000160,2,300,,,,
000110807008,000110807008,2,300,,,,
000110821005,000110821005,2,300,,,,
000400000161,000400000161,2,300,,,,
000500000163,000500000163,2,300,,,,
000201004003,000201004003,2,300,,,,
000400000162,000400000162,2,300,,,,
000200417060,000200417060,2,300,,,,
000300000131,000300000131,2,300,,,,
000200417061,000200417061,2,300,,,,
000200405057,000200405057,1,,,,,
000200405058,000200405058,1,,,,,
000200405059,000200405059,1,,,,,
000221004004,000221004004,2,300,,,,
000200201009,000200201009,2,300,,,,
000200201010,000200201010,2,300,,,,
000200201011,000200201011,2,300,,,,
000140702009,000140702009,2,300,,,,
000120507002,000120507002,2,300,,,,
000120102005,000120102005,2,300,,,,
000110407003,000110407003,2,300,,,,
000110802006,000110802006,2,300,,,,
000200901006,000200901006,2,300,,,,
000200405060,000200405060,2,300,,,,
000210501004,000210501004,2,300,,,,
000200417066,000200417066,1,,,,,
000200419039,000200419039,1,,,,,
000200419041,000200419041,1,,,,,
000200405061,000200405061,1,,,,,
000200409015,000200409015,2,300,,,,
000220401002,000220401002,2,300,,,,
000400000163,000400000163,2,300,,,,
000500000113,000500000113,2,300,,,,
000140307006,000140307006,2,300,,,,
000300000132,000300000132,2,300,,,,
000221101002,000221101002,2,300,,,,
000200407014,000200407014,2,300,,,,
000200412031,000200412031,2,300,,,,
000200414013,000200414013,2,300,,,,
000200412032,000200412032,2,300,,,,
000110606008,000110606008,2,300,,,,
000120606005,000120606005,2,300,,,,
000120903020,000120903020,2,300,,,,
000220102018,000220102018,2,120,,,,
000180703009,000180703009,2,300,,,,
000110109004,000110109004,2,300,,,,
000200601016,000200601016,2,300,,,,
000120603003,000120603003,2,180,,,,
000191103004,000191103004,2,300,,,,
000220903011,000220903011,2,300,,,,
000220902007,000220902007,2,300,,,,
000200101024,000200101024,2,300,,,,
000220105006,000220105006,2,300,,,,
000200701007,000200701007,2,300,,,,
000210503013,000210503013,2,300,,,,
000160101006,000160101006,2,300,,,,
000160101010,000160101010,2,300,,,,
000150501008,000150501008,2,300,,,,
000120701002,000120701002,2,300,,,,
000120510002,000120510002,2,300,,,,
000120510003,000120510003,2,300,,,,
000120705002,000120705002,2,300,,,,
000300000133,000300000133,2,300,,,,
000191101003,000191101003,2,300,,,,
000400000077,000400000077,2,300,,,,
000221301010,000221301010,2,300,,,,
000220203006,000220203006,2,300,,,,
000220402046,000220402046,2,300,,,,
000160301020,000160301020,2,300,,,,
000140304002,000140304002,2,300,,,,
000200415014,000200415014,2,300,,,,
000220301041,000220301041,2,300,,,,
000170804004,000170804004,2,300,,,,
000190606005,000190606005,2,300,,,,
000150108003,000150108003,2,300,,,,
000110409003,000110409003,2,300,,,,
000190101010,000190101010,2,300,,,,
000190101024,000190101024,2,300,,,,
000220903014,000220903014,2,300,,,,
000220901011,000220901011,2,300,,,,
000190101027,000190101027,2,300,,,,
000221301023,000221301023,2,300,,,,
000170802003,000170802003,2,300,,,,
000140203012,000140203012,2,300,,,,
000110811003,000110811003,2,300,,,,
000110811004,000110811004,2,300,,,,
000500000156,000500000156,2,300,,,,
000190401004,000190401004,2,300,,,,
000221107006,000221107006,2,300,,,,
000221107007,000221107007,2,300,,,,
000400000064,000400000064,2,300,,,,
000140401019,000140401019,2,300,,,,
000140401021,000140401021,2,300,,,,
000140401020,000140401020,2,300,,,,
000110821006,000110821006,2,300,,,,
000141302019,000141302019,2,300,,,,
000300000135,000300000135,2,300,,,,
000221303011,000221303011,2,300,,,,
000210607005,000210607005,2,300,,,,
000180306002,000180306002,2,300,,,,
000140301005,000140301005,2,300,,,,
000120601003,000120601003,2,300,,,,
000120604004,000120604004,2,300,,,,
000200901039,000200901039,2,300,,,,
000300000012,000300000012,2,300,,,,
000300000013,000300000013,2,300,,,,
000200901038,000200901038,2,300,,,,
000300000030,000300000030,2,300,,,,
000300000021,000300000021,2,300,,,,
000300000136,000300000136,2,300,,,,
000300000137,000300000137,2,300,,,,
000300000138,000300000138,2,300,,,,
000300000075,000300000075,2,300,,,,
000300000076,000300000076,2,300,,,,
000300000139,000300000139,2,300,,,,
000300000140,000300000140,2,300,,,,
000300000141,000300000141,2,300,,,,
000400000096,000400000096,2,300,,,,
000500000068,000500000068,2,300,,,,
000500000011,000500000011,2,300,,,,
000500000013,000500000013,2,300,,,,
000500000014,000500000014,2,300,,,,
000500000017,000500000017,2,300,,,,
000500000023,000500000023,2,300,,,,
000500000024,000500000024,2,300,,,,
000500000036,000500000036,2,300,,,,
000500000042,000500000042,2,300,,,,
000200404009,000200404009,1,,,,,
000200404031,000200404031,1,,,,,
000200404032,000200404032,2,120,,,,
000110802005,000110802005,2,300,,,,
000220402021,000220402021,2,300,,,,
000140701022,000140701022,2,300,,,,
000200404041,000200404041,2,300,,,,
000200304016,000200304016,2,300,,,,
000120606006,000120606006,2,300,,,,
000170801004,000170801004,2,300,,,,
000190501003,000190501003,2,300,,,,
000140602011,000140602011,2,300,,,,
000151011001,000151011001,2,300,,,,
000220701012,000220701012,2,300,,,,
000220701014,000220701014,2,300,,,,
000200407015,000200407015,2,300,,,,
000200101015,000200101015,2,300,,,,
000200304019,000200304019,1,,,,,
000200423006,000200423006,1,,,,,
000200423008,000200423008,1,,,,,
000200423009,000200423009,1,,,,,
000200304021,000200304021,1,,,,,
000140503004,000140503004,2,300,,,,
000220301035,000220301035,2,300,,,,
000220601016,000220601016,2,300,,,,
000221401016,000221401016,2,300,,,,
000400000164,000400000164,2,300,,,,
000400000165,000400000165,2,300,,,,
000141201002,000141201002,2,300,,,,
000400000166,000400000166,2,300,,,,
000400000168,000400000168,2,300,,,,
000110404004,000110404004,2,300,,,,
000210109003,000210109003,2,300,,,,
000190302008,000190302008,2,300,,,,
000220903013,000220903013,2,300,,,,
000400000045,000400000045,2,300,,,,
000140701029,000140701029,2,300,,,,
000180804008,000180804008,2,300,,,,
000180806001,000180806001,2,300,,,,
000210503014,000210503014,2,300,,,,
000150206002,000150206002,2,300,,,,
000220402063,000220402063,2,300,,,,
000220402008,000220402008,2,300,,,,
000300000112,000300000112,2,300,,,,
000160402003,000160402003,2,300,,,,
000191103005,000191103005,2,300,,,,
000130103002,000130103002,2,300,,,,
000191104010,000191104010,2,300,,,,
000110403007,000110403007,2,300,,,,
000220903023,000220903023,2,300,,,,
000500000081,000500000081,2,300,,,,
000170805002,000170805002,2,300,,,,
000190901006,000190901006,2,300,,,,
000190902004,000190902004,2,300,,,,
000220301058,000220301058,2,300,,,,
000140701050,000140701050,2,300,,,,
000140701051,000140701051,2,300,,,,
000140701053,000140701053,2,300,,,,
000300000015,000300000015,2,300,,,,
000400000071,000400000071,2,300,,,,
000400000098,000400000098,2,300,,,,
000400000106,000400000106,2,300,,,,
000130204002,000130204002,2,300,,,,
000200501006,000200501006,1,,,,,
000200508005,000200508005,1,,,,,
000120501004,000120501004,2,300,,,,
000200901023,000200901023,2,300,,,,
000170603002,000170603002,2,300,,,,
000160101011,000160101011,2,300,,,,
000160101012,000160101012,2,300,,,,
000220601019,000220601019,2,300,,,,
000160206006,000160206006,2,300,,,,
000160206008,000160206008,2,300,,,,
000140601003,000140601003,2,300,,,,
000191103006,000191103006,2,300,,,,
000150902008,000150902008,2,300,,,,
000140501007,000140501007,2,300,,,,
000140505005,000140505005,2,300,,,,
000110101017,000110101017,2,300,,,,
000400000118,000400000118,2,300,,,,
000170802004,000170802004,2,300,,,,
000200508015,000200508015,2,300,,,,
000200508016,000200508016,2,300,,,,
000500000059,000500000059,2,300,,,,
000500000044,000500000044,2,300,,,,
000200901009,000200901009,2,300,,,,
000200901012,000200901012,2,300,,,,
000400000133,000400000133,2,300,,,,
000140504005,000140504005,2,300,,,,
000220402024,000220402024,2,300,,,,
000180804006,000180804006,2,300,,,,
000180804007,000180804007,2,300,,,,
000900000032,000900000032,2,300,,,,
000180101002,000180101002,2,300,,,,
000150517004,000150517004,2,300,,,,
000900000026,000900000026,2,300,,,,
000500000045,000500000045,2,300,,,,
000200901021,000200901021,2,300,,,,
000110825001,000110825001,2,300,,,,
000210401008,000210401008,2,300,,,,
000150607003,000150607003,2,300,,,,
000150607004,000150607004,2,300,,,,
000150607005,000150607005,2,300,,,,
000220402068,000220402068,2,300,,,,
000210502003,000210502003,2,300,,,,
000140201005,000140201005,2,300,,,,
000120910004,000120910004,2,300,,,,
000220301043,000220301043,2,300,,,,
000221302010,000221302010,2,300,,,,
000221401014,000221401014,2,300,,,,
000220804015,000220804015,2,300,,,,
000400000169,000400000169,2,300,,,,
000900000071,000900000071,2,300,,,,
000900000072,000900000072,2,300,,,,
000160102003,000160102003,2,300,,,,
000170604004,000170604004,2,300,,,,
000221006002,000221006002,2,300,,,,
000400000126,000400000126,2,300,,,,
000900000096,000900000096,2,300,,,,
000900000130,000900000130,2,300,,,,
000500000087,000500000087,2,300,,,,
000180508006,000180508006,2,300,,,,
000190501004,000190501004,2,300,,,,
000120903032,000120903032,2,300,,,,
000500000171,000500000171,2,300,,,,
000900000155,000900000155,2,300,,,,
000200421007,000200421007,2,300,,,,
000200419040,000200419040,2,300,,,,
